from_x,from_y,to_x,to_y,depth_min,risk_index,wave_size,wind_speed, 
37,33,37,32,19.58,0.339,2.78,19.68
37,33,38,33,29.72,0.156,0.19,10.61
38,33,37,33,12.43,0.783,3.31,8.36
37,33,37,34,16.2,0.18,0.68,21.19
37,34,37,33,16.6,0.202,3.66,2.93
37,34,38,34,46.88,0.515,3.92,4.13
38,34,37,34,20.3,0.564,1.13,9.47
37,34,37,35,9.0,0.219,4.84,4.94
37,35,37,34,36.59,0.759,4.53,23.52
37,35,38,35,9.98,0.222,1.64,14.47
38,35,37,35,16.46,0.34,1.79,1.53
37,35,37,36,8.33,0.584,0.32,17.04
37,36,37,35,12.63,0.789,2.03,26.38
37,36,38,36,19.95,0.343,0.67,2.16
38,36,37,36,24.95,0.627,1.38,7.87
37,36,37,37,23.61,0.271,4.17,22.83
37,37,37,36,37.82,0.977,1.28,26.11
37,37,38,37,40.21,0.899,3.6,11.98
38,37,37,37,43.98,0.042,4.06,1.2
37,37,37,38,13.91,0.405,1.85,24.5
37,38,37,37,23.36,0.419,0.33,25.49
37,38,38,38,22.58,0.217,4.53,1.07
38,38,37,38,27.19,0.733,0.92,16.4
37,38,37,39,10.72,0.769,3.15,15.46
37,39,37,38,45.89,0.28,4.57,17.66
37,39,38,39,43.73,0.207,3.01,16.07
38,39,37,39,39.91,0.71,4.51,28.87
37,39,37,40,33.3,0.274,2.37,22.33
37,40,37,39,30.6,0.088,4.35,23.79
37,40,38,40,21.09,0.659,4.22,8.26
38,40,37,40,10.35,0.067,4.69,0.58
37,40,37,41,47.46,0.441,0.48,11.18
37,41,37,40,11.33,0.231,0.66,7.23
37,41,38,41,18.47,0.679,4.68,21.99
38,41,37,41,13.83,0.727,3.3,20.95
37,41,37,42,11.66,0.837,2.33,5.81
37,42,37,41,37.0,0.926,3.68,4.13
37,42,38,42,48.15,0.952,4.62,0.39
38,42,37,42,26.13,0.692,1.15,21.29
37,42,37,43,48.31,0.116,1.59,11.51
37,43,37,42,10.25,0.123,1.39,10.16
37,43,38,43,18.19,0.238,2.23,17.17
38,43,37,43,23.6,0.471,4.93,9.56
37,43,37,44,23.11,0.961,1.15,10.55
37,44,37,43,31.53,0.912,0.9,25.45
37,44,38,44,39.63,0.991,2.99,18.31
38,44,37,44,13.26,0.219,4.24,16.85
37,44,37,45,25.99,0.475,1.49,7.66
37,45,37,44,26.77,0.558,4.62,25.67
37,45,38,45,16.5,0.328,2.85,1.82
38,45,37,45,35.43,0.079,2.7,8.53
37,45,37,46,5.07,0.341,0.9,2.58
37,46,37,45,10.83,0.546,3.13,27.79
37,46,38,46,48.38,0.679,4.47,23.1
38,46,37,46,46.42,0.011,2.43,3.7
37,46,37,47,38.65,0.916,4.01,26.67
37,47,37,46,32.67,0.791,0.72,10.44
37,47,38,47,19.22,0.971,1.4,7.87
38,47,37,47,14.21,0.622,3.33,25.96
37,47,37,48,28.26,0.934,3.98,10.49
37,48,37,47,36.07,0.475,1.24,26.79
37,48,38,48,44.45,0.831,4.44,5.23
38,48,37,48,8.61,0.402,2.95,6.06
37,48,37,49,11.21,0.028,3.52,9.59
37,49,37,48,11.61,0.737,2.12,25.89
37,49,38,49,29.24,0.749,0.24,6.79
38,49,37,49,13.23,0.489,4.74,11.05
38,0,39,0,13.25,0.118,1.11,25.09
39,0,38,0,35.06,0.75,0.71,4.96
38,0,38,1,10.01,0.3,1.6,8.75
38,1,38,0,23.9,0.436,4.34,18.24
38,1,39,1,10.89,0.593,0.37,8.3
39,1,38,1,10.72,0.043,2.16,2.16
38,1,38,2,5.84,0.043,0.82,13.74
38,2,38,1,16.42,0.596,2.42,14.67
38,2,39,2,27.88,0.883,4.66,10.91
39,2,38,2,45.71,0.956,4.28,23.78
38,2,38,3,36.38,0.219,1.8,7.29
38,3,38,2,28.15,0.831,2.55,25.03
38,3,39,3,19.93,0.517,0.8,25.56
39,3,38,3,5.34,0.597,2.41,3.64
38,3,38,4,19.36,0.362,1.41,21.77
38,4,38,3,43.44,0.19,4.55,29.15
38,4,39,4,27.02,0.379,3.35,29.91
39,4,38,4,19.45,0.801,0.65,0.92
38,4,38,5,13.88,0.76,1.29,0.49
38,5,38,4,35.43,0.993,0.53,24.88
38,5,39,5,33.84,0.334,0.79,23.3
39,5,38,5,49.8,0.085,3.16,6.18
38,5,38,6,18.91,0.316,3.34,6.09
38,6,38,5,10.51,0.067,3.08,11.59
38,6,39,6,18.28,0.609,3.0,3.59
39,6,38,6,49.43,0.644,3.32,1.86
38,6,38,7,43.1,0.31,1.15,21.56
38,7,38,6,5.58,0.341,3.88,14.66
38,7,39,7,28.08,0.343,3.43,2.3
39,7,38,7,21.1,0.365,0.2,14.19
38,7,38,8,44.12,0.236,2.24,26.72
38,8,38,7,22.79,0.678,1.88,1.88
38,8,39,8,5.01,0.459,1.65,22.25
39,8,38,8,15.01,0.283,1.74,7.58
38,8,38,9,37.03,0.226,4.41,24.81
38,9,38,8,43.87,0.956,0.7,7.49
38,9,39,9,8.93,0.829,1.0,18.54
39,9,38,9,28.22,0.62,1.04,12.48
38,9,38,10,5.16,0.119,4.3,18.13
38,10,38,9,7.01,0.745,0.03,28.09
38,10,39,10,33.85,0.34,1.06,15.54
39,10,38,10,22.63,0.126,1.36,26.5
38,10,38,11,35.27,0.004,4.05,7.77
38,11,38,10,41.94,0.108,1.49,26.17
38,11,39,11,20.49,0.59,1.31,11.83
39,11,38,11,20.25,0.625,2.99,11.52
38,11,38,12,34.53,0.761,1.05,11.84
38,12,38,11,27.07,0.153,2.63,18.47
38,12,39,12,29.36,0.075,0.61,5.98
39,12,38,12,28.34,0.534,2.85,20.75
38,12,38,13,44.28,0.467,2.4,4.53
38,13,38,12,38.34,0.76,2.3,5.35
38,13,39,13,11.19,0.61,2.1,25.6
39,13,38,13,28.08,0.34,2.32,0.95
38,13,38,14,36.81,0.453,1.45,14.66
38,14,38,13,8.46,0.679,4.63,23.3
38,14,39,14,11.45,0.119,3.32,12.51
39,14,38,14,46.66,0.85,1.85,9.29
38,14,38,15,10.87,0.671,3.0,6.56
38,15,38,14,31.42,0.578,0.67,4.87
38,15,39,15,28.24,0.083,3.23,4.97
39,15,38,15,32.77,0.474,2.13,4.84
38,15,38,16,11.49,0.549,1.47,14.74
38,16,38,15,25.67,0.311,1.54,8.36
38,16,39,16,31.35,0.056,3.03,3.19
39,16,38,16,36.41,0.636,2.95,4.46
38,16,38,17,38.0,0.153,1.6,10.66
38,17,38,16,12.46,0.543,4.93,0.81
38,17,39,17,18.08,0.678,2.8,10.54
39,17,38,17,35.8,0.671,1.72,3.76
38,17,38,18,40.47,0.782,2.46,29.92
38,18,38,17,42.15,0.774,1.02,1.66
38,18,39,18,33.83,0.453,3.48,1.93
39,18,38,18,5.18,0.57,4.67,29.49
38,18,38,19,38.3,0.46,1.63,10.24
38,19,38,18,47.92,0.088,4.52,19.57
38,19,39,19,29.52,0.991,1.6,3.34
39,19,38,19,23.14,0.044,4.45,9.25
38,19,38,20,20.51,0.649,4.33,17.04
38,20,38,19,32.61,0.854,0.79,29.76
38,20,39,20,26.68,0.202,1.72,26.66
39,20,38,20,37.66,0.731,4.62,24.2
38,20,38,21,15.39,0.503,3.89,3.12
38,21,38,20,12.05,0.963,1.91,29.86
38,21,39,21,21.17,0.384,1.06,6.45
39,21,38,21,8.09,0.57,0.73,22.71
38,21,38,22,22.48,0.688,1.99,26.7
38,22,38,21,17.18,0.236,0.17,19.62
38,22,39,22,42.94,0.568,4.83,3.6
39,22,38,22,42.12,0.815,1.75,21.07
38,22,38,23,29.13,0.699,3.81,24.24
38,23,38,22,8.37,0.907,3.94,11.03
38,23,39,23,41.46,0.735,4.64,8.35
39,23,38,23,30.58,0.679,2.74,17.78
38,23,38,24,33.87,0.182,3.15,1.05
38,24,38,23,49.49,0.671,4.52,4.25
38,24,39,24,19.84,0.924,2.25,15.25
39,24,38,24,33.19,0.699,2.67,20.4
38,24,38,25,20.31,0.715,1.71,14.93
38,25,38,24,37.39,0.002,4.98,1.4
38,25,39,25,23.3,0.174,3.67,28.32
39,25,38,25,45.56,0.302,4.83,20.83
38,25,38,26,23.81,0.345,1.06,10.76
38,26,38,25,9.58,0.32,3.51,20.33
38,26,39,26,37.59,0.95,0.97,2.92
39,26,38,26,21.95,0.315,1.19,5.52
38,26,38,27,40.31,0.804,0.94,22.6
38,27,38,26,26.79,0.26,3.27,17.24
38,27,39,27,16.24,0.773,0.7,26.87
39,27,38,27,20.03,0.14,4.15,18.43
38,27,38,28,46.46,0.077,4.62,11.13
38,28,38,27,42.09,0.331,3.34,23.47
38,28,39,28,9.16,0.777,4.77,20.44
39,28,38,28,9.81,0.79,3.88,27.88
38,28,38,29,11.94,1.0,0.91,13.7
38,29,38,28,24.13,0.497,0.88,4.12
38,29,39,29,22.68,0.946,3.26,23.67
39,29,38,29,24.62,0.901,3.89,13.16
38,29,38,30,27.48,0.241,2.2,15.25
38,30,38,29,21.78,0.008,1.95,28.49
38,30,39,30,28.48,0.267,1.88,14.7
39,30,38,30,12.57,0.41,1.27,11.66
38,30,38,31,13.95,0.647,4.31,0.16
38,31,38,30,46.93,0.471,0.3,27.18
38,31,39,31,26.98,0.832,4.05,12.53
39,31,38,31,37.27,0.914,1.98,7.3
38,31,38,32,18.35,0.451,1.52,18.3
38,32,38,31,40.76,0.322,1.85,29.89
38,32,39,32,10.53,0.686,1.62,15.86
39,32,38,32,49.1,0.299,4.55,0.12
38,32,38,33,41.18,0.906,1.21,6.14
38,33,38,32,14.46,0.64,4.0,11.5
38,33,39,33,15.03,0.156,2.63,23.19
39,33,38,33,29.56,0.716,2.52,20.16
38,33,38,34,33.68,0.723,0.6,1.94
38,34,38,33,49.49,0.393,1.0,29.98
38,34,39,34,47.65,0.928,1.66,14.84
39,34,38,34,27.24,0.936,4.37,17.56
38,34,38,35,46.3,0.165,4.96,27.8
38,35,38,34,17.7,0.555,3.37,6.14
38,35,39,35,5.59,0.886,3.44,13.95
39,35,38,35,22.18,0.95,0.62,25.24
38,35,38,36,43.56,0.538,3.15,12.75
38,36,38,35,20.83,0.528,0.86,7.42
38,36,39,36,17.8,0.917,1.69,0.39
39,36,38,36,9.53,0.012,0.47,7.53
38,36,38,37,15.24,0.13,3.8,6.84
38,37,38,36,37.25,0.533,4.62,6.4
38,37,39,37,19.26,0.039,0.48,17.86
39,37,38,37,10.88,0.584,0.37,22.22
38,37,38,38,37.09,0.536,2.79,9.76
38,38,38,37,9.08,0.165,3.36,27.82
38,38,39,38,12.78,0.599,4.24,2.7
39,38,38,38,41.97,0.923,2.1,27.32
38,38,38,39,35.16,0.835,4.66,27.39
38,39,38,38,8.23,0.159,3.24,17.19
38,39,39,39,16.06,0.632,2.29,25.15
39,39,38,39,38.22,0.135,2.32,20.15
38,39,38,40,16.03,0.476,3.34,26.11
38,40,38,39,32.19,0.176,4.17,10.47
38,40,39,40,48.86,0.248,3.92,11.53
39,40,38,40,45.71,0.552,4.28,3.87
38,40,38,41,20.38,0.115,2.77,1.52
38,41,38,40,11.43,0.342,4.96,19.4
38,41,39,41,20.58,0.394,3.58,18.1
39,41,38,41,34.4,0.922,3.87,25.69
38,41,38,42,35.99,0.685,1.53,23.62
38,42,38,41,39.14,0.242,1.55,8.64
38,42,39,42,7.09,0.519,2.72,21.32
39,42,38,42,39.89,0.885,1.44,10.71
38,42,38,43,32.44,0.797,1.14,9.01
38,43,38,42,6.48,0.815,2.68,26.45
38,43,39,43,29.43,0.934,2.77,18.95
39,43,38,43,42.0,0.6,3.0,20.03
38,43,38,44,8.73,0.614,2.35,1.54
38,44,38,43,45.37,0.411,3.13,3.25
38,44,39,44,46.46,0.641,2.69,3.3
39,44,38,44,28.72,0.929,3.21,8.2
38,44,38,45,9.24,0.07,4.79,2.0
38,45,38,44,25.48,0.494,3.03,5.41
38,45,39,45,39.16,0.213,0.84,23.39
39,45,38,45,48.18,0.352,2.25,13.64
38,45,38,46,15.62,0.535,3.71,4.96
38,46,38,45,26.5,0.77,4.33,8.91
38,46,39,46,34.73,0.018,4.84,15.34
39,46,38,46,14.72,0.085,1.19,28.89
38,46,38,47,39.2,0.534,0.31,3.1
38,47,38,46,25.15,0.129,3.17,0.62
38,47,39,47,16.43,0.921,3.48,9.55
39,47,38,47,24.17,0.044,4.25,4.02
38,47,38,48,10.5,0.302,0.35,20.17
38,48,38,47,40.13,0.293,2.72,1.21
38,48,39,48,41.43,0.29,4.94,8.96
39,48,38,48,28.4,0.101,0.27,22.49
38,48,38,49,30.9,0.021,0.73,29.29
38,49,38,48,23.92,0.436,0.25,14.5
38,49,39,49,42.71,0.114,0.86,28.51
39,49,38,49,23.48,0.031,1.76,7.99
39,0,40,0,27.1,0.648,3.27,29.84
40,0,39,0,37.07,0.47,4.01,1.78
39,0,39,1,38.86,0.989,3.38,11.88
39,1,39,0,26.99,0.385,3.14,25.94
39,1,40,1,46.18,0.953,4.46,15.25
40,1,39,1,18.23,0.208,3.17,13.97
39,1,39,2,11.33,0.186,4.77,15.97
39,2,39,1,15.95,0.269,0.79,15.97
39,2,40,2,26.86,0.435,2.39,12.62
40,2,39,2,43.7,0.541,4.54,2.75
39,2,39,3,42.41,0.461,0.42,11.7
39,3,39,2,33.52,0.511,0.08,19.0
39,3,40,3,37.52,0.301,0.61,17.6
40,3,39,3,33.02,0.579,2.57,17.89
39,3,39,4,48.51,0.904,1.61,18.32
39,4,39,3,42.95,0.054,2.64,14.89
39,4,40,4,48.97,0.775,2.25,21.93
40,4,39,4,20.23,0.655,1.6,5.69
39,4,39,5,28.57,0.689,3.06,14.25
39,5,39,4,41.66,0.41,4.66,5.76
39,5,40,5,27.85,0.202,3.02,20.01
40,5,39,5,11.53,0.42,0.3,22.7
39,5,39,6,7.16,0.096,3.41,7.9
39,6,39,5,10.08,0.738,3.22,28.09
39,6,40,6,35.74,0.234,3.34,14.12
40,6,39,6,17.85,0.916,4.52,22.82
39,6,39,7,18.01,0.864,2.18,20.08
39,7,39,6,27.81,0.744,0.8,1.1
39,7,40,7,25.11,0.727,0.75,0.09
40,7,39,7,29.76,0.308,2.15,23.55
39,7,39,8,40.33,0.845,1.35,27.89
39,8,39,7,28.72,0.551,1.79,5.69
39,8,40,8,9.69,0.542,1.31,16.24
40,8,39,8,35.08,0.791,0.87,3.99
39,8,39,9,23.54,0.298,2.44,17.57
39,9,39,8,22.3,0.243,3.4,6.31
39,9,40,9,29.81,0.125,0.34,17.45
40,9,39,9,35.98,0.46,4.71,16.18
39,9,39,10,25.86,0.717,4.38,2.87
39,10,39,9,29.87,0.244,3.25,7.46
39,10,40,10,24.46,0.88,3.59,25.82
40,10,39,10,39.71,0.173,1.12,6.74
39,10,39,11,25.72,0.864,2.33,18.58
39,11,39,10,44.85,0.191,4.73,19.82
39,11,40,11,30.51,0.747,1.75,23.22
40,11,39,11,49.8,0.184,1.79,8.63
39,11,39,12,16.06,0.634,2.74,10.78
39,12,39,11,33.3,0.693,2.61,0.44
39,12,40,12,13.7,0.371,3.53,24.11
40,12,39,12,6.35,0.823,1.73,29.32
39,12,39,13,14.4,0.659,2.25,6.92
39,13,39,12,8.17,0.758,4.25,26.31
39,13,40,13,8.61,0.007,2.06,20.7
40,13,39,13,32.55,0.091,1.56,27.71
39,13,39,14,46.07,0.813,0.86,26.53
39,14,39,13,35.62,0.276,3.4,0.13
39,14,40,14,32.6,0.484,0.51,26.47
40,14,39,14,39.97,0.556,0.12,26.7
39,14,39,15,24.54,0.492,1.36,12.58
39,15,39,14,37.79,0.241,0.78,3.17
39,15,40,15,7.7,0.81,4.4,28.25
40,15,39,15,10.06,0.549,0.54,21.61
39,15,39,16,14.36,0.33,0.72,19.92
39,16,39,15,35.55,0.29,4.25,23.19
39,16,40,16,31.64,0.151,2.63,21.81
40,16,39,16,30.45,0.307,1.16,12.07
39,16,39,17,46.28,0.835,3.81,29.02
39,17,39,16,43.35,0.663,3.87,7.87
39,17,40,17,9.51,0.544,2.0,14.92
40,17,39,17,38.04,0.39,4.69,7.24
39,17,39,18,23.65,0.708,2.41,13.41
39,18,39,17,14.68,0.918,3.47,9.3
39,18,40,18,13.4,0.889,0.72,10.82
40,18,39,18,33.25,0.564,2.41,8.31
39,18,39,19,22.94,0.491,1.08,25.04
39,19,39,18,32.13,0.313,1.13,8.55
39,19,40,19,30.36,0.67,4.96,6.98
40,19,39,19,9.98,0.782,0.5,16.77
39,19,39,20,11.81,0.925,4.87,11.13
39,20,39,19,49.9,0.153,0.94,29.81
39,20,40,20,24.92,0.718,1.91,11.19
40,20,39,20,20.16,0.564,2.23,29.98
39,20,39,21,26.23,0.539,1.12,12.6
39,21,39,20,24.59,0.615,2.3,22.69
39,21,40,21,32.77,0.915,0.82,12.65
40,21,39,21,21.65,0.864,0.67,15.7
39,21,39,22,23.22,0.309,1.13,28.13
39,22,39,21,10.33,0.077,1.6,21.58
39,22,40,22,10.21,0.954,2.45,16.86
40,22,39,22,38.78,0.557,3.34,1.74
39,22,39,23,34.92,0.17,2.25,7.84
39,23,39,22,41.04,0.06,3.9,9.68
39,23,40,23,35.27,0.46,2.93,27.35
40,23,39,23,46.14,0.721,0.09,17.48
39,23,39,24,23.97,0.999,3.75,16.99
39,24,39,23,46.99,0.833,0.45,10.43
39,24,40,24,17.21,0.885,1.63,29.65
40,24,39,24,36.64,0.746,2.4,20.06
39,24,39,25,45.22,0.206,4.77,12.16
39,25,39,24,6.76,0.513,3.68,10.29
39,25,40,25,15.4,0.605,4.73,21.42
40,25,39,25,23.2,0.795,3.75,20.47
39,25,39,26,32.24,0.925,0.73,9.96
39,26,39,25,48.13,0.966,0.29,16.84
39,26,40,26,47.87,0.105,0.58,23.75
40,26,39,26,40.98,0.97,3.65,20.53
39,26,39,27,23.19,0.241,3.83,7.44
39,27,39,26,46.51,0.223,0.85,19.78
39,27,40,27,26.6,0.82,0.88,16.3
40,27,39,27,6.04,0.798,2.34,16.88
39,27,39,28,19.33,0.609,1.23,11.67
39,28,39,27,29.14,0.676,0.85,3.09
39,28,40,28,20.59,0.335,0.9,24.18
40,28,39,28,28.65,0.72,2.18,11.94
39,28,39,29,48.66,0.385,1.6,1.79
39,29,39,28,18.19,0.397,0.58,17.0
39,29,40,29,44.56,0.483,4.67,1.06
40,29,39,29,48.18,0.353,3.91,22.03
39,29,39,30,36.97,0.879,1.67,19.05
39,30,39,29,25.81,0.484,2.39,24.26
39,30,40,30,5.79,0.639,1.06,29.95
40,30,39,30,28.12,0.7,4.12,17.16
39,30,39,31,43.58,0.941,1.32,0.23
39,31,39,30,48.9,0.536,2.2,5.53
39,31,40,31,44.53,0.808,1.69,18.09
40,31,39,31,40.01,0.29,4.89,2.2
39,31,39,32,30.82,0.428,3.7,3.48
39,32,39,31,15.03,0.462,4.74,23.33
39,32,40,32,28.36,0.282,4.39,11.64
40,32,39,32,47.94,0.635,2.61,10.88
39,32,39,33,16.78,0.191,0.98,14.38
39,33,39,32,10.03,0.15,0.54,15.73
39,33,40,33,46.49,0.357,3.98,19.98
40,33,39,33,46.08,0.454,3.23,19.73
39,33,39,34,22.64,0.26,1.97,17.91
39,34,39,33,40.04,0.677,4.33,16.24
39,34,40,34,33.57,0.606,4.14,18.53
40,34,39,34,9.26,0.769,4.92,17.19
39,34,39,35,12.96,0.218,3.51,18.3
39,35,39,34,41.1,0.372,0.94,12.42
39,35,40,35,14.92,0.545,3.08,11.06
40,35,39,35,42.46,0.591,2.22,6.49
39,35,39,36,11.05,0.5,2.2,7.61
39,36,39,35,27.22,0.883,1.63,25.73
39,36,40,36,24.29,0.787,1.02,9.27
40,36,39,36,23.72,0.84,2.64,11.51
39,36,39,37,10.98,0.361,2.28,29.33
39,37,39,36,44.06,0.399,0.04,17.03
39,37,40,37,36.4,0.836,4.34,7.5
40,37,39,37,36.02,0.932,1.92,26.32
39,37,39,38,36.12,0.439,3.27,20.16
39,38,39,37,36.17,0.634,4.18,12.63
39,38,40,38,42.8,0.224,4.13,4.86
40,38,39,38,45.88,0.797,4.67,10.47
39,38,39,39,36.95,0.628,0.82,22.71
39,39,39,38,39.92,0.957,4.92,8.65
39,39,40,39,49.79,0.9,4.21,28.55
40,39,39,39,26.08,0.606,3.29,1.42
39,39,39,40,17.12,0.1,3.94,1.33
39,40,39,39,6.79,0.848,1.17,12.77
39,40,40,40,20.85,0.85,2.71,14.07
40,40,39,40,13.74,0.957,1.93,2.4
39,40,39,41,27.72,0.129,0.51,14.7
39,41,39,40,34.19,0.21,3.74,18.23
39,41,40,41,20.4,0.362,2.8,25.76
40,41,39,41,43.44,0.042,0.79,1.78
39,41,39,42,39.12,0.219,2.1,12.01
39,42,39,41,5.03,0.991,2.48,16.29
39,42,40,42,43.73,0.18,1.71,21.07
40,42,39,42,22.01,0.978,0.43,6.38
39,42,39,43,25.74,0.901,0.13,13.42
39,43,39,42,12.19,0.407,4.07,10.13
39,43,40,43,45.75,0.591,2.03,2.11
40,43,39,43,13.96,0.719,4.11,23.59
39,43,39,44,28.19,0.358,1.98,16.92
39,44,39,43,10.58,0.394,1.67,27.41
39,44,40,44,7.04,0.833,0.34,11.49
40,44,39,44,33.95,0.191,0.48,10.72
39,44,39,45,43.03,0.375,0.36,7.11
39,45,39,44,28.06,0.493,0.6,25.45
39,45,40,45,6.34,0.437,1.71,24.45
40,45,39,45,39.11,0.237,0.48,7.34
39,45,39,46,21.84,0.663,0.99,2.09
39,46,39,45,35.86,0.949,2.91,10.43
39,46,40,46,37.86,0.991,1.61,14.46
40,46,39,46,7.56,0.34,0.63,21.62
39,46,39,47,25.85,0.154,1.65,29.2
39,47,39,46,35.93,0.854,2.21,26.75
39,47,40,47,31.82,0.604,2.07,2.03
40,47,39,47,24.54,0.88,3.41,18.59
39,47,39,48,13.25,0.783,0.94,16.1
39,48,39,47,48.11,0.621,3.44,12.3
39,48,40,48,29.85,0.247,3.25,11.36
40,48,39,48,38.47,0.767,3.01,27.52
39,48,39,49,5.37,0.109,3.86,26.91
39,49,39,48,31.17,0.807,0.06,14.91
39,49,40,49,15.65,0.989,1.13,7.65
40,49,39,49,18.45,0.848,0.5,16.28
40,0,41,0,5.77,0.326,2.14,9.0
41,0,40,0,25.1,0.825,4.49,8.01
40,0,40,1,40.75,0.52,2.86,26.98
40,1,40,0,22.38,0.589,2.11,27.08
40,1,41,1,32.73,0.9,3.04,6.36
41,1,40,1,17.52,0.703,0.11,19.75
40,1,40,2,7.9,0.342,1.21,21.15
40,2,40,1,26.67,0.695,3.62,8.87
40,2,41,2,19.29,0.316,2.01,14.22
41,2,40,2,13.46,0.328,4.15,3.03
40,2,40,3,20.88,0.729,0.38,13.84
40,3,40,2,41.72,0.642,2.84,21.04
40,3,41,3,14.04,0.733,1.67,29.97
41,3,40,3,6.54,0.12,0.84,17.73
40,3,40,4,12.23,0.951,0.59,17.0
40,4,40,3,42.33,0.707,0.09,10.22
40,4,41,4,40.08,0.83,2.47,13.04
41,4,40,4,19.91,0.142,0.19,18.02
40,4,40,5,27.31,0.216,1.87,4.49
40,5,40,4,26.04,0.415,3.71,12.06
40,5,41,5,40.62,0.956,2.27,5.22
41,5,40,5,23.6,0.587,1.23,27.03
40,5,40,6,7.37,0.512,0.17,16.04
40,6,40,5,36.72,0.599,4.92,7.73
40,6,41,6,27.61,0.455,2.13,19.66
41,6,40,6,30.45,0.26,2.29,25.89
40,6,40,7,49.32,0.296,1.77,29.8
40,7,40,6,36.42,0.641,4.31,23.92
40,7,41,7,30.89,0.737,2.58,19.71
41,7,40,7,5.6,0.88,0.03,24.48
40,7,40,8,25.88,0.745,4.97,29.25
40,8,40,7,20.08,0.123,3.92,20.49
40,8,41,8,49.34,0.184,4.56,19.1
41,8,40,8,24.6,0.372,1.12,5.23
40,8,40,9,11.97,0.545,3.34,18.87
40,9,40,8,18.7,0.276,4.96,28.32
40,9,41,9,9.35,0.341,3.72,0.67
41,9,40,9,46.17,0.866,2.57,21.64
40,9,40,10,48.03,0.919,4.35,2.63
40,10,40,9,16.72,0.546,4.19,6.95
40,10,41,10,45.77,0.286,1.79,4.03
41,10,40,10,8.24,0.541,3.0,24.72
40,10,40,11,30.41,0.587,0.35,12.27
40,11,40,10,49.23,0.028,2.33,23.88
40,11,41,11,21.25,0.63,4.05,5.48
41,11,40,11,10.91,0.377,3.24,10.38
40,11,40,12,46.22,0.303,2.06,24.54
40,12,40,11,36.57,0.615,3.66,4.5
40,12,41,12,36.05,0.866,2.99,28.49
41,12,40,12,25.81,0.405,1.66,6.83
40,12,40,13,11.98,0.185,2.92,28.44
40,13,40,12,18.93,0.762,3.19,21.35
40,13,41,13,9.8,0.404,1.84,29.6
41,13,40,13,38.68,0.202,2.03,18.26
40,13,40,14,34.82,0.22,4.3,13.83
40,14,40,13,38.99,0.699,4.94,29.67
40,14,41,14,14.66,0.152,0.18,24.61
41,14,40,14,28.22,0.307,4.28,16.89
40,14,40,15,5.69,0.054,3.91,16.17
40,15,40,14,34.72,0.978,4.87,10.74
40,15,41,15,9.7,0.412,0.19,0.5
41,15,40,15,44.33,0.924,1.81,12.26
40,15,40,16,26.11,0.176,4.65,12.26
40,16,40,15,19.61,0.743,3.52,14.48
40,16,41,16,6.4,0.642,1.17,14.68
41,16,40,16,19.91,0.927,3.23,17.66
40,16,40,17,33.09,0.843,3.28,13.73
40,17,40,16,7.43,0.474,4.77,23.2
40,17,41,17,21.85,0.179,4.94,13.03
41,17,40,17,13.79,0.433,0.31,16.03
40,17,40,18,49.61,0.053,0.53,11.16
40,18,40,17,27.35,0.328,0.86,27.65
40,18,41,18,6.05,0.724,1.16,28.06
41,18,40,18,16.74,0.911,2.46,2.71
40,18,40,19,49.65,0.921,0.46,22.82
40,19,40,18,28.14,0.804,3.15,6.48
40,19,41,19,28.68,0.451,1.17,10.58
41,19,40,19,28.23,0.754,4.15,5.56
40,19,40,20,37.71,0.833,3.58,17.89
40,20,40,19,28.73,0.673,2.18,23.56
40,20,41,20,32.26,0.17,2.52,24.37
41,20,40,20,33.55,0.886,2.34,17.47
40,20,40,21,36.6,0.887,4.29,24.68
40,21,40,20,10.08,0.861,0.9,8.55
40,21,41,21,17.67,0.847,0.8,4.25
41,21,40,21,29.64,0.955,0.94,17.67
40,21,40,22,49.1,0.708,0.7,14.85
40,22,40,21,46.6,0.288,2.14,12.04
40,22,41,22,37.88,0.029,4.02,16.21
41,22,40,22,15.94,0.408,1.6,1.59
40,22,40,23,40.9,0.747,3.1,16.69
40,23,40,22,35.77,0.236,4.02,2.03
40,23,41,23,20.65,0.425,3.3,2.87
41,23,40,23,19.25,0.984,4.15,21.71
40,23,40,24,39.6,0.43,0.83,0.77
40,24,40,23,45.62,0.334,1.1,28.84
40,24,41,24,17.25,0.92,1.75,27.15
41,24,40,24,41.57,0.175,2.44,0.53
40,24,40,25,34.7,0.509,1.47,21.94
40,25,40,24,15.29,0.613,0.31,20.31
40,25,41,25,20.19,0.288,1.95,16.35
41,25,40,25,23.18,0.054,1.76,13.4
40,25,40,26,41.99,0.323,1.71,13.02
40,26,40,25,31.59,0.718,4.39,0.99
40,26,41,26,47.6,0.473,2.96,15.05
41,26,40,26,41.37,0.818,3.8,12.0
40,26,40,27,27.64,0.952,1.53,23.84
40,27,40,26,30.16,0.581,0.27,1.71
40,27,41,27,24.52,0.638,1.01,1.73
41,27,40,27,43.11,0.112,4.13,21.0
40,27,40,28,47.79,0.768,0.52,3.7
40,28,40,27,33.6,0.063,3.84,15.0
40,28,41,28,37.31,0.536,4.15,28.44
41,28,40,28,19.84,0.817,4.09,23.64
40,28,40,29,46.49,0.342,1.16,9.98
40,29,40,28,20.61,0.134,1.86,18.4
40,29,41,29,8.02,0.983,4.98,5.64
41,29,40,29,40.31,0.958,4.02,25.48
